,subject,sentence_type,question,speaker,intonation,illocution,annoyance,authority,polite,stance,illoc_2,perloc_2,gender,age,race,region,bias,exp_date,speaker_gen
2049,R_8laD1mhAZsJ8Mhz,Wh_Q,Game,Andrea,Level,info_s,90,10,30,70,,,F,20s,Caucasian_A,"Las Vegas, NV",invitation,2/8/16,F
2050,R_8laD1mhAZsJ8Mhz,Wh_Q,Run,Aron,Rise,invitation,0,30,100,100,,,F,20s,Caucasian_A,"Las Vegas, NV",invitation,2/8/16,M
2051,R_8laD1mhAZsJ8Mhz,Wh_Q,Pen,Aron,Fall,info_s,0,0,90,50,,,F,20s,Caucasian_A,"Las Vegas, NV",request,2/8/16,M
2052,R_8laD1mhAZsJ8Mhz,Wh_Q,Pass,Andrea,Fall,info_s,100,50,0,0,,,F,20s,Caucasian_A,"Las Vegas, NV",request,2/8/16,F
2053,R_8laD1mhAZsJ8Mhz,Wh_Q,Volume,Ed,Rise,request,80,90,80,40,,,F,20s,Caucasian_A,"Las Vegas, NV",request,2/8/16,M
2054,R_8laD1mhAZsJ8Mhz,Wh_Q,Room,Kate,Level,info_s,90,20,70,30,,,F,20s,Caucasian_A,"Las Vegas, NV",request,2/8/16,F
2055,R_8laD1mhAZsJ8Mhz,Wh_Q,Bag,Ed,Level,info_s,100,100,0,0,,,F,20s,Caucasian_A,"Las Vegas, NV",ambiguous,2/8/16,M
2056,R_8laD1mhAZsJ8Mhz,Wh_Q,Stuff,Aron,Level,info_s,100,80,20,10,,,F,20s,Caucasian_A,"Las Vegas, NV",ambiguous,2/8/16,M
2057,R_8laD1mhAZsJ8Mhz,Wh_Q,Cup,Andrea,Rise,info_s,60,0,50,50,,,F,20s,Caucasian_A,"Las Vegas, NV",ambiguous,2/8/16,F
2058,R_8laD1mhAZsJ8Mhz,Wh_Q,Worry,Kate,Rise,info_s,20,20,50,50,,,F,20s,Caucasian_A,"Las Vegas, NV",ambiguous,2/8/16,F
2059,R_1DSg8DB6anpUT9I,Wh_Q,Armadillos,Aron,Rise,info_s,14,5,49,54,,,Unspecified,20s,Caucasian_A,"roseville, ca",info_s,2/8/16,M
2060,R_1DSg8DB6anpUT9I,Wh_Q,Manatees,Ed,Rise,info_s,0,50,51,50,,,Unspecified,20s,Caucasian_A,"roseville, ca",info_s,2/8/16,M
2061,R_1DSg8DB6anpUT9I,Wh_Q,Ants,Kate,Fall,info_s,31,19,53,51,,,Unspecified,20s,Caucasian_A,"roseville, ca",info_s,2/8/16,F
2062,R_1DSg8DB6anpUT9I,Wh_Q,Maria,Andrea,Level,info_s,88,76,15,24,,,Unspecified,20s,Caucasian_A,"roseville, ca",info_s,2/8/16,F
2063,R_1DSg8DB6anpUT9I,Wh_Q,Movies,Ed,Fall,info_s,67,85,35,41,,,Unspecified,20s,Caucasian_A,"roseville, ca",invitation,2/8/16,M
2064,R_1DSg8DB6anpUT9I,Wh_Q,Bite,Kate,Level,info_s,24,71,54,83,,,Unspecified,20s,Caucasian_A,"roseville, ca",invitation,2/8/16,F
2065,R_1DSg8DB6anpUT9I,Wh_Q,Game,Andrea,Fall,invitation,20,17,62,53,,,Unspecified,20s,Caucasian_A,"roseville, ca",invitation,2/8/16,F
2066,R_1DSg8DB6anpUT9I,Wh_Q,Run,Aron,Level,invitation,67,82,74,88,,,Unspecified,20s,Caucasian_A,"roseville, ca",invitation,2/8/16,M
2067,R_1DSg8DB6anpUT9I,Wh_Q,Pen,Aron,Rise,request,26,9,18,59,,,Unspecified,20s,Caucasian_A,"roseville, ca",request,2/8/16,M
2068,R_1DSg8DB6anpUT9I,Wh_Q,Pass,Andrea,Fall,info_s,99,74,29,20,,,Unspecified,20s,Caucasian_A,"roseville, ca",request,2/8/16,F
2069,R_1DSg8DB6anpUT9I,Wh_Q,Volume,Ed,Fall,request,90,75,16,18,,,Unspecified,20s,Caucasian_A,"roseville, ca",request,2/8/16,M
2070,R_1DSg8DB6anpUT9I,Wh_Q,Room,Kate,Rise,request,76,67,37,50,,,Unspecified,20s,Caucasian_A,"roseville, ca",request,2/8/16,F
2071,R_1DSg8DB6anpUT9I,Wh_Q,Bag,Ed,Fall,info_s,82,76,22,23,,,Unspecified,20s,Caucasian_A,"roseville, ca",ambiguous,2/8/16,M
2072,R_1DSg8DB6anpUT9I,Wh_Q,Stuff,Aron,Fall,info_s,35,36,32,50,,,Unspecified,20s,Caucasian_A,"roseville, ca",ambiguous,2/8/16,M
2073,R_1DSg8DB6anpUT9I,Wh_Q,Cup,Andrea,Rise,accusation,86,29,18,6,,,Unspecified,20s,Caucasian_A,"roseville, ca",ambiguous,2/8/16,F
2074,R_1DSg8DB6anpUT9I,Wh_Q,Worry,Kate,Level,info_s,13,72,44,50,,,Unspecified,20s,Caucasian_A,"roseville, ca",ambiguous,2/8/16,F
2075,R_3qW1ls5GZWS2gsk,Wh_Q,Armadillos,Aron,Fall,info_s,0,62,61,50,,,M,40s,Caucasian_A,"Knoxville, TN",info_s,2/8/16,M
2076,R_3qW1ls5GZWS2gsk,Wh_Q,Manatees,Ed,Rise,info_s,0,50,52,50,,,M,40s,Caucasian_A,"Knoxville, TN",info_s,2/8/16,M
2077,R_3qW1ls5GZWS2gsk,Wh_Q,Ants,Kate,Rise,info_s,0,24,64,50,,,M,40s,Caucasian_A,"Knoxville, TN",info_s,2/8/16,F
2078,R_3qW1ls5GZWS2gsk,Wh_Q,Maria,Andrea,Fall,info_s,9,69,51,46,,,M,40s,Caucasian_A,"Knoxville, TN",info_s,2/8/16,F
2079,R_3qW1ls5GZWS2gsk,Wh_Q,Movies,Ed,Level,info_s,16,34,30,41,,,M,40s,Caucasian_A,"Knoxville, TN",invitation,2/8/16,M
2080,R_3qW1ls5GZWS2gsk,Wh_Q,Bite,Kate,Rise,invitation,0,5,68,50,,,M,40s,Caucasian_A,"Knoxville, TN",invitation,2/8/16,F
2081,R_3qW1ls5GZWS2gsk,Wh_Q,Game,Andrea,Rise,info_s,0,0,50,50,"The speaker almost sounds as if she is asking two questions at once.  One, does the listener want to play games.  Two, if so, when does the listener want this to happen?",,M,40s,Caucasian_A,"Knoxville, TN",invitation,2/8/16,F
2082,R_3qW1ls5GZWS2gsk,Wh_Q,Run,Aron,Level,invitation,0,34,51,51,,,M,40s,Caucasian_A,"Knoxville, TN",invitation,2/8/16,M
2083,R_3qW1ls5GZWS2gsk,Wh_Q,Pen,Aron,Level,info_s,16,39,41,48,,,M,40s,Caucasian_A,"Knoxville, TN",request,2/8/16,M
2084,R_3qW1ls5GZWS2gsk,Wh_Q,Pass,Andrea,Fall,info_s,32,59,31,39,,,M,40s,Caucasian_A,"Knoxville, TN",request,2/8/16,F
2085,R_3qW1ls5GZWS2gsk,Wh_Q,Volume,Ed,Fall,request,4,55,47,50,,,M,40s,Caucasian_A,"Knoxville, TN",request,2/8/16,M
2086,R_3qW1ls5GZWS2gsk,Wh_Q,Room,Kate,Level,info_s,4,15,80,37,,,M,40s,Caucasian_A,"Knoxville, TN",request,2/8/16,F
2087,R_3qW1ls5GZWS2gsk,Wh_Q,Bag,Ed,Fall,info_s,5,61,36,44,,,M,40s,Caucasian_A,"Knoxville, TN",ambiguous,2/8/16,M
2088,R_3qW1ls5GZWS2gsk,Wh_Q,Stuff,Aron,Fall,info_s,2,63,34,50,,,M,40s,Caucasian_A,"Knoxville, TN",ambiguous,2/8/16,M
2089,R_3qW1ls5GZWS2gsk,Wh_Q,Cup,Andrea,Level,info_s,25,65,43,38,,,M,40s,Caucasian_A,"Knoxville, TN",ambiguous,2/8/16,F
2090,R_3qW1ls5GZWS2gsk,Wh_Q,Worry,Kate,Fall,info_s,36,69,42,33,,,M,40s,Caucasian_A,"Knoxville, TN",ambiguous,2/8/16,F
2091,R_24vdM2ukkhKWcNZ,Wh_Q,Armadillos,Aron,Rise,info_s,16,37,22,100,,,M,30s,Asian_A,Columbus,info_s,2/8/16,M
2092,R_24vdM2ukkhKWcNZ,Wh_Q,Manatees,Ed,Rise,info_s,32,13,9,85,,,M,30s,Asian_A,Columbus,info_s,2/8/16,M
2093,R_24vdM2ukkhKWcNZ,Wh_Q,Ants,Kate,Level,info_s,34,42,58,58,,,M,30s,Asian_A,Columbus,info_s,2/8/16,F
2094,R_24vdM2ukkhKWcNZ,Wh_Q,Maria,Andrea,Fall,accusation,89,93,31,12,,,M,30s,Asian_A,Columbus,info_s,2/8/16,F
2095,R_24vdM2ukkhKWcNZ,Wh_Q,Movies,Ed,Fall,info_s,60,78,35,67,,,M,30s,Asian_A,Columbus,invitation,2/8/16,M
2096,R_24vdM2ukkhKWcNZ,Wh_Q,Bite,Kate,Level,invitation,21,60,76,82,,,M,30s,Asian_A,Columbus,invitation,2/8/16,F
2097,R_24vdM2ukkhKWcNZ,Wh_Q,Game,Andrea,Rise,info_s,59,34,36,58,,,M,30s,Asian_A,Columbus,invitation,2/8/16,F
2098,R_24vdM2ukkhKWcNZ,Wh_Q,Run,Aron,Level,invitation,19,47,90,88,,,M,30s,Asian_A,Columbus,invitation,2/8/16,M
2099,R_24vdM2ukkhKWcNZ,Wh_Q,Pen,Aron,Rise,info_s,36,53,66,54,,,M,30s,Asian_A,Columbus,request,2/8/16,M
2100,R_24vdM2ukkhKWcNZ,Wh_Q,Pass,Andrea,Level,info_s,100,7,37,27,,,M,30s,Asian_A,Columbus,request,2/8/16,F
2101,R_24vdM2ukkhKWcNZ,Wh_Q,Volume,Ed,Fall,request,64,82,33,16,,,M,30s,Asian_A,Columbus,request,2/8/16,M
2102,R_24vdM2ukkhKWcNZ,Wh_Q,Room,Kate,Rise,request,100,87,40,22,,,M,30s,Asian_A,Columbus,request,2/8/16,F
2103,R_24vdM2ukkhKWcNZ,Wh_Q,Bag,Ed,Fall,info_s,85,82,21,0,,,M,30s,Asian_A,Columbus,ambiguous,2/8/16,M
2104,R_24vdM2ukkhKWcNZ,Wh_Q,Stuff,Aron,Level,info_s,100,70,0,12,,,M,30s,Asian_A,Columbus,ambiguous,2/8/16,M
2105,R_24vdM2ukkhKWcNZ,Wh_Q,Cup,Andrea,Rise,info_s,80,40,45,19,,,M,30s,Asian_A,Columbus,ambiguous,2/8/16,F
2106,R_24vdM2ukkhKWcNZ,Wh_Q,Worry,Kate,Fall,info_s,84,85,11,22,,,M,30s,Asian_A,Columbus,ambiguous,2/8/16,F
2107,R_3fMKdappaXcO46F,Wh_Q,Armadillos,Aron,Rise,info_s,15,14,67,54,,,F,20s,Caucasian_A,portland,info_s,2/8/16,M
2108,R_3fMKdappaXcO46F,Wh_Q,Manatees,Ed,Level,info_s,48,32,54,42,,,F,20s,Caucasian_A,portland,info_s,2/8/16,M
2109,R_3fMKdappaXcO46F,Wh_Q,Ants,Kate,Fall,info_s,1,4,83,67,,,F,20s,Caucasian_A,portland,info_s,2/8/16,F
2110,R_3fMKdappaXcO46F,Wh_Q,Maria,Andrea,Rise,request,60,48,53,52,,,F,20s,Caucasian_A,portland,info_s,2/8/16,F
2111,R_3fMKdappaXcO46F,Wh_Q,Movies,Ed,Level,info_s,70,30,41,38,,,F,20s,Caucasian_A,portland,invitation,2/8/16,M
2112,R_3fMKdappaXcO46F,Wh_Q,Bite,Kate,Rise,invitation,14,20,83,61,,,F,20s,Caucasian_A,portland,invitation,2/8/16,F
2113,R_3fMKdappaXcO46F,Wh_Q,Game,Andrea,Rise,request,30,51,46,74,,,F,20s,Caucasian_A,portland,invitation,2/8/16,F
2114,R_3fMKdappaXcO46F,Wh_Q,Run,Aron,Fall,invitation,13,31,78,75,,,F,20s,Caucasian_A,portland,invitation,2/8/16,M
2115,R_3fMKdappaXcO46F,Wh_Q,Pen,Aron,Fall,request,3,4,48,9,,,F,20s,Caucasian_A,portland,request,2/8/16,M
2116,R_3fMKdappaXcO46F,Wh_Q,Pass,Andrea,Rise,request,30,21,43,24,,,F,20s,Caucasian_A,portland,request,2/8/16,F
2117,R_3fMKdappaXcO46F,Wh_Q,Volume,Ed,Fall,request,53,14,40,16,,,F,20s,Caucasian_A,portland,request,2/8/16,M
2118,R_3fMKdappaXcO46F,Wh_Q,Room,Kate,Level,info_s,64,37,69,34,,,F,20s,Caucasian_A,portland,request,2/8/16,F
2119,R_3fMKdappaXcO46F,Wh_Q,Bag,Ed,Level,info_s,72,48,36,45,,,F,20s,Caucasian_A,portland,ambiguous,2/8/16,M
2120,R_3fMKdappaXcO46F,Wh_Q,Stuff,Aron,Fall,info_s,76,21,19,28,,,F,20s,Caucasian_A,portland,ambiguous,2/8/16,M
2121,R_3fMKdappaXcO46F,Wh_Q,Cup,Andrea,Level,accusation,46,41,71,50,,,F,20s,Caucasian_A,portland,ambiguous,2/8/16,F
2122,R_3fMKdappaXcO46F,Wh_Q,Worry,Kate,Level,info_s,37,41,54,31,,,F,20s,Caucasian_A,portland,ambiguous,2/8/16,F
2123,R_3m2BqXkbd9xVTmX,Wh_Q,Armadillos,Aron,Fall,info_s,0,50,80,50,,,M,20s,Caucasian_A,"Phoenix, Az",info_s,2/8/16,M
2124,R_3m2BqXkbd9xVTmX,Wh_Q,Manatees,Ed,Level,info_s,10,30,80,50,,,M,20s,Caucasian_A,"Phoenix, Az",info_s,2/8/16,M
2125,R_3m2BqXkbd9xVTmX,Wh_Q,Ants,Kate,Rise,info_s,1,31,81,82,,,M,20s,Caucasian_A,"Phoenix, Az",info_s,2/8/16,F
2126,R_3m2BqXkbd9xVTmX,Wh_Q,Maria,Andrea,Fall,info_s,70,20,20,40,,,M,20s,Caucasian_A,"Phoenix, Az",info_s,2/8/16,F
2127,R_3m2BqXkbd9xVTmX,Wh_Q,Movies,Ed,Rise,info_s,0,60,81,90,,,M,20s,Caucasian_A,"Phoenix, Az",invitation,2/8/16,M
2128,R_3m2BqXkbd9xVTmX,Wh_Q,Bite,Kate,Rise,invitation,0,20,100,100,,,M,20s,Caucasian_A,"Phoenix, Az",invitation,2/8/16,F
2129,R_3m2BqXkbd9xVTmX,Wh_Q,Game,Andrea,Rise,info_s,30,11,50,50,,,M,20s,Caucasian_A,"Phoenix, Az",invitation,2/8/16,F
2130,R_3m2BqXkbd9xVTmX,Wh_Q,Run,Aron,Fall,invitation,0,10,82,70,,,M,20s,Caucasian_A,"Phoenix, Az",invitation,2/8/16,M
2131,R_3m2BqXkbd9xVTmX,Wh_Q,Pen,Aron,Fall,info_s,20,40,51,50,,,M,20s,Caucasian_A,"Phoenix, Az",request,2/8/16,M
2132,R_3m2BqXkbd9xVTmX,Wh_Q,Pass,Andrea,Level,info_s,80,20,20,29,,,M,20s,Caucasian_A,"Phoenix, Az",request,2/8/16,F
2133,R_3m2BqXkbd9xVTmX,Wh_Q,Volume,Ed,Level,request,60,51,40,31,,,M,20s,Caucasian_A,"Phoenix, Az",request,2/8/16,M
2134,R_3m2BqXkbd9xVTmX,Wh_Q,Room,Kate,Fall,info_s,60,79,40,41,,,M,20s,Caucasian_A,"Phoenix, Az",request,2/8/16,F
2135,R_3m2BqXkbd9xVTmX,Wh_Q,Bag,Ed,Rise,info_s,70,80,30,30,,,M,20s,Caucasian_A,"Phoenix, Az",ambiguous,2/8/16,M
2136,R_3m2BqXkbd9xVTmX,Wh_Q,Stuff,Aron,Level,info_s,80,41,20,29,,,M,20s,Caucasian_A,"Phoenix, Az",ambiguous,2/8/16,M
2137,R_3m2BqXkbd9xVTmX,Wh_Q,Cup,Andrea,Rise,info_s,60,10,30,40,,,M,20s,Caucasian_A,"Phoenix, Az",ambiguous,2/8/16,F
2138,R_3m2BqXkbd9xVTmX,Wh_Q,Worry,Kate,Level,info_s,11,50,80,70,,,M,20s,Caucasian_A,"Phoenix, Az",ambiguous,2/8/16,F
2139,R_usoTuKQr7E0mYjT,Wh_Q,Armadillos,Aron,Rise,info_s,4,40,83,62,,,F,30s,African_A,baltimore,info_s,2/8/16,M
2140,R_usoTuKQr7E0mYjT,Wh_Q,Manatees,Ed,Rise,request,27,31,76,63,,,F,30s,African_A,baltimore,info_s,2/8/16,M
2141,R_usoTuKQr7E0mYjT,Wh_Q,Ants,Kate,Level,info_s,8,59,50,55,,,F,30s,African_A,baltimore,info_s,2/8/16,F
2142,R_usoTuKQr7E0mYjT,Wh_Q,Maria,Andrea,Level,info_s,95,93,3,5,,,F,30s,African_A,baltimore,info_s,2/8/16,F
2143,R_usoTuKQr7E0mYjT,Wh_Q,Movies,Ed,Level,info_s,77,70,10,14,,,F,30s,African_A,baltimore,invitation,2/8/16,M
2144,R_usoTuKQr7E0mYjT,Wh_Q,Bite,Kate,Level,invitation,15,57,74,70,,,F,30s,African_A,baltimore,invitation,2/8/16,F
2145,R_usoTuKQr7E0mYjT,Wh_Q,Game,Andrea,Rise,invitation,13,58,69,62,,,F,30s,African_A,baltimore,invitation,2/8/16,F
2146,R_usoTuKQr7E0mYjT,Wh_Q,Run,Aron,Fall,invitation,20,82,76,72,,,F,30s,African_A,baltimore,invitation,2/8/16,M
2147,R_usoTuKQr7E0mYjT,Wh_Q,Pen,Aron,Level,info_s,57,71,57,35,,,F,30s,African_A,baltimore,request,2/8/16,M
2148,R_usoTuKQr7E0mYjT,Wh_Q,Pass,Andrea,Fall,info_s,86,91,16,10,,,F,30s,African_A,baltimore,request,2/8/16,F
2149,R_usoTuKQr7E0mYjT,Wh_Q,Volume,Ed,Level,request,91,91,27,9,,,F,30s,African_A,baltimore,request,2/8/16,M
2150,R_usoTuKQr7E0mYjT,Wh_Q,Room,Kate,Rise,request,82,85,27,14,,,F,30s,African_A,baltimore,request,2/8/16,F
2151,R_usoTuKQr7E0mYjT,Wh_Q,Bag,Ed,Rise,request,67,71,24,22,,,F,30s,African_A,baltimore,ambiguous,2/8/16,M
2152,R_usoTuKQr7E0mYjT,Wh_Q,Stuff,Aron,Fall,info_s,81,91,33,23,,,F,30s,African_A,baltimore,ambiguous,2/8/16,M
2153,R_usoTuKQr7E0mYjT,Wh_Q,Cup,Andrea,Level,info_s,88,83,27,10,,,F,30s,African_A,baltimore,ambiguous,2/8/16,F
2154,R_usoTuKQr7E0mYjT,Wh_Q,Worry,Kate,Level,request,88,83,10,10,,,F,30s,African_A,baltimore,ambiguous,2/8/16,F
2155,R_33kGncC9xYQYdxL,Wh_Q,Armadillos,Aron,Fall,info_s,10,30,60,50,,inquisitive,M,30s,Caucasian_A,"Philadelphia, PA",info_s,2/8/16,M
2156,R_33kGncC9xYQYdxL,Wh_Q,Manatees,Ed,Rise,info_s,10,50,60,60,,,M,30s,Caucasian_A,"Philadelphia, PA",info_s,2/8/16,M
2157,R_33kGncC9xYQYdxL,Wh_Q,Ants,Kate,Fall,info_s,15,30,60,50,,,M,30s,Caucasian_A,"Philadelphia, PA",info_s,2/8/16,F
2158,R_33kGncC9xYQYdxL,Wh_Q,Maria,Andrea,Rise,info_s,60,50,55,40,,,M,30s,Caucasian_A,"Philadelphia, PA",info_s,2/8/16,F
2159,R_33kGncC9xYQYdxL,Wh_Q,Movies,Ed,Fall,info_s,50,30,55,55,,,M,30s,Caucasian_A,"Philadelphia, PA",invitation,2/8/16,M
2160,R_33kGncC9xYQYdxL,Wh_Q,Bite,Kate,Fall,invitation,20,60,75,75,,friendly,M,30s,Caucasian_A,"Philadelphia, PA",invitation,2/8/16,F
2161,R_33kGncC9xYQYdxL,Wh_Q,Game,Andrea,Level,invitation,30,40,55,65,,,M,30s,Caucasian_A,"Philadelphia, PA",invitation,2/8/16,F
2162,R_33kGncC9xYQYdxL,Wh_Q,Run,Aron,Fall,invitation,30,60,50,65,,,M,30s,Caucasian_A,"Philadelphia, PA",invitation,2/8/16,M
2163,R_33kGncC9xYQYdxL,Wh_Q,Pen,Aron,Rise,request,20,40,70,50,,requesting,M,30s,Caucasian_A,"Philadelphia, PA",request,2/8/16,M
2164,R_33kGncC9xYQYdxL,Wh_Q,Pass,Andrea,Fall,info_s,55,30,50,40,,demanding,M,30s,Caucasian_A,"Philadelphia, PA",request,2/8/16,F
2165,R_33kGncC9xYQYdxL,Wh_Q,Volume,Ed,Rise,request,15,75,45,35,,demanding,M,30s,Caucasian_A,"Philadelphia, PA",request,2/8/16,M
2166,R_33kGncC9xYQYdxL,Wh_Q,Room,Kate,Fall,info_s,75,65,40,50,,motherly,M,30s,Caucasian_A,"Philadelphia, PA",request,2/8/16,F
2167,R_33kGncC9xYQYdxL,Wh_Q,Bag,Ed,Level,info_s,80,50,30,35,,Unfriendly,M,30s,Caucasian_A,"Philadelphia, PA",ambiguous,2/8/16,M
2168,R_33kGncC9xYQYdxL,Wh_Q,Stuff,Aron,Level,info_s,40,50,50,40,,demanding,M,30s,Caucasian_A,"Philadelphia, PA",ambiguous,2/8/16,M
2169,R_33kGncC9xYQYdxL,Wh_Q,Cup,Andrea,Rise,info_s,80,55,50,20,,accusing,M,30s,Caucasian_A,"Philadelphia, PA",ambiguous,2/8/16,F
2170,R_33kGncC9xYQYdxL,Wh_Q,Worry,Kate,Rise,info_s,20,30,60,50,,"Sympathetic, interested",M,30s,Caucasian_A,"Philadelphia, PA",ambiguous,2/8/16,F
2171,R_T7aeMOwbX8b1oFr,Wh_Q,Armadillos,Aron,Fall,info_s,19,56,55,55,,,F,20s,Caucasian_A,"Flint, MI",info_s,2/8/16,M
2172,R_T7aeMOwbX8b1oFr,Wh_Q,Manatees,Ed,Rise,info_s,1,64,61,67,,,F,20s,Caucasian_A,"Flint, MI",info_s,2/8/16,M
2173,R_T7aeMOwbX8b1oFr,Wh_Q,Ants,Kate,Level,info_s,6,49,64,64,,,F,20s,Caucasian_A,"Flint, MI",info_s,2/8/16,F
2174,R_T7aeMOwbX8b1oFr,Wh_Q,Maria,Andrea,Fall,info_s,73,72,47,33,,,F,20s,Caucasian_A,"Flint, MI",info_s,2/8/16,F
2175,R_T7aeMOwbX8b1oFr,Wh_Q,Movies,Ed,Rise,info_s,19,60,63,64,,,F,20s,Caucasian_A,"Flint, MI",invitation,2/8/16,M
2176,R_T7aeMOwbX8b1oFr,Wh_Q,Bite,Kate,Level,request,13,60,81,82,,,F,20s,Caucasian_A,"Flint, MI",invitation,2/8/16,F
2177,R_T7aeMOwbX8b1oFr,Wh_Q,Game,Andrea,Level,info_s,23,21,75,75,,,F,20s,Caucasian_A,"Flint, MI",invitation,2/8/16,F
2178,R_T7aeMOwbX8b1oFr,Wh_Q,Run,Aron,Level,request,5,59,52,61,,,F,20s,Caucasian_A,"Flint, MI",invitation,2/8/16,M
2179,R_T7aeMOwbX8b1oFr,Wh_Q,Pen,Aron,Fall,info_s,13,54,53,53,,,F,20s,Caucasian_A,"Flint, MI",request,2/8/16,M
2180,R_T7aeMOwbX8b1oFr,Wh_Q,Pass,Andrea,Level,info_s,87,60,31,20,,,F,20s,Caucasian_A,"Flint, MI",request,2/8/16,F
2181,R_T7aeMOwbX8b1oFr,Wh_Q,Volume,Ed,Rise,request,65,52,71,54,,,F,20s,Caucasian_A,"Flint, MI",request,2/8/16,M
2182,R_T7aeMOwbX8b1oFr,Wh_Q,Room,Kate,Rise,info_s,59,54,60,47,,,F,20s,Caucasian_A,"Flint, MI",request,2/8/16,F
2183,R_T7aeMOwbX8b1oFr,Wh_Q,Bag,Ed,Rise,info_s,66,78,35,32,,,F,20s,Caucasian_A,"Flint, MI",ambiguous,2/8/16,M
2184,R_T7aeMOwbX8b1oFr,Wh_Q,Stuff,Aron,Level,info_s,32,32,66,33,,,F,20s,Caucasian_A,"Flint, MI",ambiguous,2/8/16,M
2185,R_T7aeMOwbX8b1oFr,Wh_Q,Cup,Andrea,Level,info_s,75,70,45,32,,,F,20s,Caucasian_A,"Flint, MI",ambiguous,2/8/16,F
2186,R_T7aeMOwbX8b1oFr,Wh_Q,Worry,Kate,Fall,info_s,26,72,59,68,,,F,20s,Caucasian_A,"Flint, MI",ambiguous,2/8/16,F
2187,R_2whLJzPOHabbcbC,Wh_Q,Armadillos,Aron,Rise,info_s,0,51,70,51,,,M,20s,Caucasian_A,maumelle,info_s,2/8/16,M
2188,R_2whLJzPOHabbcbC,Wh_Q,Manatees,Ed,Level,info_s,0,39,72,51,,,M,20s,Caucasian_A,maumelle,info_s,2/8/16,M
2189,R_2whLJzPOHabbcbC,Wh_Q,Ants,Kate,Rise,info_s,76,61,33,31,,,M,20s,Caucasian_A,maumelle,info_s,2/8/16,F
2190,R_2whLJzPOHabbcbC,Wh_Q,Maria,Andrea,Rise,info_s,80,78,31,30,,,M,20s,Caucasian_A,maumelle,info_s,2/8/16,F
2191,R_2whLJzPOHabbcbC,Wh_Q,Movies,Ed,Rise,info_s,12,60,71,69,,,M,20s,Caucasian_A,maumelle,invitation,2/8/16,M
2192,R_2whLJzPOHabbcbC,Wh_Q,Bite,Kate,Level,request,27,71,82,79,,,M,20s,Caucasian_A,maumelle,invitation,2/8/16,F
2193,R_2whLJzPOHabbcbC,Wh_Q,Game,Andrea,Level,info_s,70,51,31,28,,,M,20s,Caucasian_A,maumelle,invitation,2/8/16,F
2194,R_2whLJzPOHabbcbC,Wh_Q,Run,Aron,Fall,request,20,83,68,80,,,M,20s,Caucasian_A,maumelle,invitation,2/8/16,M
2195,R_2whLJzPOHabbcbC,Wh_Q,Pen,Aron,Rise,request,20,70,80,50,,,M,20s,Caucasian_A,maumelle,request,2/8/16,M
2196,R_2whLJzPOHabbcbC,Wh_Q,Pass,Andrea,Rise,info_s,71,68,48,58,,,M,20s,Caucasian_A,maumelle,request,2/8/16,F
2197,R_2whLJzPOHabbcbC,Wh_Q,Volume,Ed,Rise,request,71,87,27,40,,,M,20s,Caucasian_A,maumelle,request,2/8/16,M
2198,R_2whLJzPOHabbcbC,Wh_Q,Room,Kate,Fall,info_s,82,84,30,22,,,M,20s,Caucasian_A,maumelle,request,2/8/16,F
2199,R_2whLJzPOHabbcbC,Wh_Q,Bag,Ed,Level,info_s,59,80,27,41,,,M,20s,Caucasian_A,maumelle,ambiguous,2/8/16,M
2200,R_2whLJzPOHabbcbC,Wh_Q,Stuff,Aron,Rise,info_s,85,80,15,12,,,M,20s,Caucasian_A,maumelle,ambiguous,2/8/16,M
2201,R_2whLJzPOHabbcbC,Wh_Q,Cup,Andrea,Rise,info_s,89,61,18,19,,,M,20s,Caucasian_A,maumelle,ambiguous,2/8/16,F
2202,R_2whLJzPOHabbcbC,Wh_Q,Worry,Kate,Fall,info_s,61,63,41,50,,,M,20s,Caucasian_A,maumelle,ambiguous,2/8/16,F
2203,R_240ExGnbz3U0rKG,Wh_Q,Armadillos,Aron,Level,info_s,1,47,70,79,,,F,20s,Caucasian_A,"Trenton, NJ",info_s,2/8/16,M
2204,R_240ExGnbz3U0rKG,Wh_Q,Ants,Kate,Fall,info_s,72,51,37,30,,,F,20s,Caucasian_A,"Trenton, NJ",info_s,2/8/16,F
2205,R_240ExGnbz3U0rKG,Wh_Q,Maria,Andrea,Fall,info_s,67,70,58,41,,,F,20s,Caucasian_A,"Trenton, NJ",info_s,2/8/16,F
2206,R_240ExGnbz3U0rKG,Wh_Q,Movies,Ed,Level,info_s,74,48,52,40,,,F,20s,Caucasian_A,"Trenton, NJ",invitation,2/8/16,M
2207,R_240ExGnbz3U0rKG,Wh_Q,Bite,Kate,Fall,invitation,1,20,89,82,,friendly,F,20s,Caucasian_A,"Trenton, NJ",invitation,2/8/16,F
2208,R_240ExGnbz3U0rKG,Wh_Q,Game,Andrea,Level,info_s,70,35,44,52,,,F,20s,Caucasian_A,"Trenton, NJ",invitation,2/8/16,F
2209,R_240ExGnbz3U0rKG,Wh_Q,Run,Aron,Level,request,37,60,50,51,,,F,20s,Caucasian_A,"Trenton, NJ",invitation,2/8/16,M
2210,R_240ExGnbz3U0rKG,Wh_Q,Pen,Aron,Fall,request,71,50,58,33,,,F,20s,Caucasian_A,"Trenton, NJ",request,2/8/16,M
